person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
56,Male,35,American Indian or Alaska Native,Hispanic or Latino,Doctorate,93606,false,true
57,Male,62,Asian,Not Hispanic or Latino,Bachelor,73972,true,false
58,Male,26,Asian,Not Hispanic or Latino,Some College,18110,false,false
59,Male,59,Asian,Hispanic or Latino,Doctorate,622917,true,false
60,Male,22,White,Not Hispanic or Latino,Some College,16692,false,true
61,Female,49,White,Not Hispanic or Latino,Master,177215,false,false
62,Male,38,American Indian or Alaska Native,Hispanic or Latino,Doctorate,509289,false,false
63,Female,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,924932,false,true
64,Female,67,Asian,Not Hispanic or Latino,Master,82154,false,true
65,Female,84,White,Not Hispanic or Latino,Bachelor,81005,true,false
66,Male,81,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,910628,false,false
67,Male,21,White,Hispanic or Latino,Some College,18048,true,false
68,Female,58,Asian,Hispanic or Latino,Bachelor,102997,false,false
69,Male,59,American Indian or Alaska Native,Hispanic or Latino,Bachelor,49636,false,true
70,Female,33,White,Not Hispanic or Latino,Bachelor,97101,true,false
71,Female,33,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,114041,false,true
72,Male,83,American Indian or Alaska Native,Hispanic or Latino,Bachelor,65204,false,true
73,Female,38,Black or African American,Hispanic or Latino,Master,135396,true,false
74,Female,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,191908,true,false
75,Female,50,Asian,Hispanic or Latino,Master,84806,true,true
76,Male,20,Black or African American,Not Hispanic or Latino,High School,10859,true,true
77,Male,59,White,Not Hispanic or Latino,Doctorate,773054,false,true
78,Female,58,Asian,Hispanic or Latino,Doctorate,648360,true,true
79,Female,23,American Indian or Alaska Native,Hispanic or Latino,Some College,17767,false,false
80,Female,50,White,Hispanic or Latino,Doctorate,408940,true,true
81,Male,57,American Indian or Alaska Native,Hispanic or Latino,Master,51582,true,false
82,Male,80,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,124140,false,true
83,Male,31,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,217030,true,false
84,Female,42,Black or African American,Not Hispanic or Latino,Doctorate,1038075,true,false
85,Male,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,228168,true,false
86,Female,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,362974,false,false
87,Female,22,White,Not Hispanic or Latino,Some College,16084,false,false
88,Male,54,American Indian or Alaska Native,Not Hispanic or Latino,Master,90562,false,true
89,Male,37,Asian,Hispanic or Latino,Master,136989,false,false
90,Male,33,Black or African American,Hispanic or Latino,Master,73231,true,false
91,Male,75,White,Hispanic or Latino,Doctorate,853255,false,false
92,Female,83,American Indian or Alaska Native,Not Hispanic or Latino,Master,168501,true,true
93,Female,47,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,123624,false,true
94,Male,47,Asian,Hispanic or Latino,Doctorate,607040,true,true
95,Male,43,American Indian or Alaska Native,Not Hispanic or Latino,Master,208237,true,true
96,Female,85,White,Not Hispanic or Latino,Bachelor,95370,true,true
97,Male,72,Black or African American,Not Hispanic or Latino,Master,78231,true,true
98,Male,69,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,127672,true,false
99,Male,42,Asian,Not Hispanic or Latino,Bachelor,33778,false,true
100,Male,80,American Indian or Alaska Native,Hispanic or Latino,Bachelor,86117,true,false
101,Female,19,American Indian or Alaska Native,Hispanic or Latino,GED,12853,true,false
102,Female,67,American Indian or Alaska Native,Hispanic or Latino,Doctorate,432170,false,false
103,Male,37,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,215525,false,true
104,Male,67,Asian,Not Hispanic or Latino,Master,130848,false,false
105,Male,61,American Indian or Alaska Native,Hispanic or Latino,Bachelor,85033,true,true
106,Male,18,White,Hispanic or Latino,GED,11397,false,true
107,Male,45,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,125695,true,true
108,Female,40,Black or African American,Not Hispanic or Latino,Doctorate,955046,true,true
109,Male,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,175820,true,false
110,Female,51,White,Hispanic or Latino,Master,123038,true,false
111,Male,47,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,117697,false,false
112,Female,73,Asian,Hispanic or Latino,Master,67732,true,false
113,Male,74,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1010208,true,false
114,Male,79,Asian,Hispanic or Latino,Master,243187,false,false
115,Female,19,American Indian or Alaska Native,Not Hispanic or Latino,Some College,15829,true,false
116,Female,33,Asian,Not Hispanic or Latino,Master,62862,false,true
117,Male,82,White,Hispanic or Latino,Doctorate,348566,true,false
118,Female,66,American Indian or Alaska Native,Not Hispanic or Latino,Master,141280,false,false
119,Female,55,Black or African American,Hispanic or Latino,Doctorate,640030,false,true
120,Female,53,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,507992,true,true
121,Male,58,Black or African American,Not Hispanic or Latino,Master,179826,true,false
122,Female,27,Asian,Hispanic or Latino,Bachelor,129322,false,false
123,Female,33,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,182564,true,false
124,Male,47,White,Hispanic or Latino,Doctorate,380676,true,false
125,Male,64,White,Hispanic or Latino,Bachelor,101703,false,true
126,Female,45,American Indian or Alaska Native,Hispanic or Latino,Doctorate,999215,true,true
127,Female,77,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,153704,false,false
128,Female,69,White,Not Hispanic or Latino,Bachelor,109329,false,false
129,Female,36,Asian,Hispanic or Latino,Doctorate,329363,false,false
130,Male,57,American Indian or Alaska Native,Not Hispanic or Latino,Master,112314,false,false
131,Male,83,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,709438,true,false
132,Male,65,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,95782,false,true
133,Female,68,White,Not Hispanic or Latino,Doctorate,170142,true,false
134,Female,38,Black or African American,Not Hispanic or Latino,Bachelor,69442,true,false
135,Male,82,Black or African American,Hispanic or Latino,Doctorate,383779,false,false
136,Male,68,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,52607,false,true
137,Male,72,Black or African American,Hispanic or Latino,Master,164183,true,false
138,Male,20,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10162,false,true
139,Male,61,White,Hispanic or Latino,Doctorate,828883,false,true
140,Male,54,Asian,Hispanic or Latino,Bachelor,59642,true,false
141,Male,39,Asian,Not Hispanic or Latino,Bachelor,69002,true,true
142,Female,46,American Indian or Alaska Native,Hispanic or Latino,Doctorate,262495,false,true
143,Male,56,American Indian or Alaska Native,Hispanic or Latino,Doctorate,690028,false,false
144,Female,30,White,Hispanic or Latino,Bachelor,111942,false,true
145,Male,72,White,Not Hispanic or Latino,Bachelor,51488,false,false
146,Male,50,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,83958,false,false
147,Male,73,White,Hispanic or Latino,Doctorate,189844,true,true
148,Female,23,American Indian or Alaska Native,Hispanic or Latino,High School,10696,true,false
149,Female,62,Black or African American,Hispanic or Latino,Bachelor,86002,true,true
150,Female,78,White,Hispanic or Latino,Bachelor,73031,false,false
151,Male,19,White,Hispanic or Latino,High School,10997,false,true
152,Female,82,Black or African American,Hispanic or Latino,Doctorate,868126,false,true
153,Male,73,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,93385,false,false
154,Female,49,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,76310,true,true
155,Male,62,American Indian or Alaska Native,Not Hispanic or Latino,Master,145046,false,true
156,Male,58,White,Not Hispanic or Latino,Bachelor,81858,false,false
157,Male,83,Black or African American,Not Hispanic or Latino,Doctorate,370267,false,true
158,Male,59,American Indian or Alaska Native,Hispanic or Latino,Doctorate,520660,false,true
159,Female,64,Black or African American,Hispanic or Latino,Master,108708,false,true
160,Female,24,American Indian or Alaska Native,Not Hispanic or Latino,High School,10308,true,true
161,Male,74,Black or African American,Hispanic or Latino,Doctorate,349213,true,false
162,Male,55,American Indian or Alaska Native,Hispanic or Latino,Master,243312,false,true
163,Male,66,White,Hispanic or Latino,Doctorate,137115,true,false
164,Male,63,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,59627,true,true
165,Male,43,Asian,Not Hispanic or Latino,Doctorate,467450,true,false
166,Female,19,Black or African American,Not Hispanic or Latino,Some College,15533,false,false
167,Female,83,White,Hispanic or Latino,Bachelor,113571,false,false
168,Female,74,Black or African American,Hispanic or Latino,Master,177283,true,false
169,Female,22,White,Hispanic or Latino,Some College,18056,false,false
170,Male,41,White,Not Hispanic or Latino,Doctorate,634041,false,false
171,Male,44,Black or African American,Hispanic or Latino,Bachelor,101756,true,true
172,Male,70,American Indian or Alaska Native,Hispanic or Latino,Bachelor,79712,true,true
173,Male,19,White,Not Hispanic or Latino,High School,10760,false,false
174,Female,72,White,Not Hispanic or Latino,Doctorate,674260,false,false
175,Male,57,Black or African American,Not Hispanic or Latino,Doctorate,709303,true,false
176,Female,59,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,96203,true,false
177,Female,46,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,44635,true,false
178,Male,38,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,72011,false,false
179,Female,39,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,32325,true,false
180,Male,65,Asian,Not Hispanic or Latino,Bachelor,38622,false,false
181,Male,84,Black or African American,Not Hispanic or Latino,Doctorate,651201,false,true
182,Male,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,117911,false,true
183,Male,32,Black or African American,Hispanic or Latino,Bachelor,32329,true,true
184,Female,19,American Indian or Alaska Native,Hispanic or Latino,High School,10686,false,false
185,Male,55,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,153407,true,false
186,Male,76,Black or African American,Not Hispanic or Latino,Doctorate,1042559,false,false
187,Female,31,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,337729,false,true
188,Female,76,Black or African American,Not Hispanic or Latino,Bachelor,63602,false,true
189,Male,68,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,857638,false,false
190,Male,83,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,331039,false,true
191,Female,62,American Indian or Alaska Native,Hispanic or Latino,Bachelor,88072,false,false
192,Female,74,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,151476,true,true
193,Female,37,Asian,Hispanic or Latino,Doctorate,734478,false,false
194,Female,23,White,Not Hispanic or Latino,GED,11664,false,true
195,Female,78,American Indian or Alaska Native,Hispanic or Latino,Bachelor,49112,true,true
196,Male,45,Black or African American,Hispanic or Latino,Doctorate,364615,true,true
197,Female,73,Asian,Hispanic or Latino,Doctorate,290130,false,false
198,Female,45,Black or African American,Hispanic or Latino,Master,216536,false,true
199,Female,53,Black or African American,Hispanic or Latino,Master,84772,false,true
200,Male,67,White,Hispanic or Latino,Bachelor,115085,false,false
201,Male,36,American Indian or Alaska Native,Hispanic or Latino,Doctorate,988392,true,true
202,Female,39,Asian,Hispanic or Latino,Doctorate,153893,true,true
203,Female,59,Black or African American,Not Hispanic or Latino,Master,231310,true,false
204,Male,65,Asian,Hispanic or Latino,Doctorate,80474,false,true
205,Male,85,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,45137,false,false
206,Male,72,White,Not Hispanic or Latino,Master,108164,false,true
207,Female,58,White,Not Hispanic or Latino,Master,59030,true,true
208,Female,64,Asian,Hispanic or Latino,Doctorate,898465,false,true
209,Female,78,American Indian or Alaska Native,Hispanic or Latino,Master,179088,true,true
210,Female,61,Asian,Not Hispanic or Latino,Doctorate,722162,false,false
211,Male,29,Asian,Hispanic or Latino,Some College,17206,true,false
212,Male,74,American Indian or Alaska Native,Hispanic or Latino,Master,204757,false,false
213,Female,41,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,82126,false,false
214,Female,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,192911,true,true
215,Female,35,Black or African American,Not Hispanic or Latino,Bachelor,49381,false,true
216,Male,53,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,46315,false,true
217,Female,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,246349,true,true
218,Female,23,American Indian or Alaska Native,Hispanic or Latino,GED,12566,true,true
219,Female,41,White,Hispanic or Latino,Bachelor,101295,true,true
220,Male,47,Asian,Not Hispanic or Latino,Doctorate,742928,false,false
221,Female,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,42964,false,true
222,Male,81,White,Hispanic or Latino,Doctorate,331420,true,false
223,Male,39,Asian,Not Hispanic or Latino,Doctorate,174005,true,false
224,Female,80,Black or African American,Not Hispanic or Latino,Doctorate,191331,false,false
225,Male,85,Black or African American,Not Hispanic or Latino,Doctorate,761939,false,false
226,Female,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10577,true,true
227,Female,62,Asian,Not Hispanic or Latino,Doctorate,787452,false,false
228,Female,26,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,11952,true,false
229,Male,65,Black or African American,Hispanic or Latino,Doctorate,995932,false,true
230,Male,83,American Indian or Alaska Native,Not Hispanic or Latino,Master,167935,false,false
231,Female,64,American Indian or Alaska Native,Hispanic or Latino,Doctorate,187132,false,false
232,Male,54,Black or African American,Hispanic or Latino,Bachelor,41314,false,false
233,Male,83,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,490325,true,false
234,Female,49,Black or African American,Hispanic or Latino,Bachelor,63277,false,false
235,Male,25,Black or African American,Not Hispanic or Latino,High School,10984,true,true
236,Female,36,White,Hispanic or Latino,Doctorate,296954,false,false
237,Male,62,Asian,Not Hispanic or Latino,Master,111502,true,true
238,Female,64,White,Hispanic or Latino,Master,126313,true,true
239,Male,42,White,Hispanic or Latino,Doctorate,1016463,false,true
240,Female,48,American Indian or Alaska Native,Hispanic or Latino,Doctorate,354314,false,true
241,Female,62,Black or African American,Hispanic or Latino,Bachelor,128098,false,false
242,Male,37,White,Not Hispanic or Latino,Doctorate,96294,false,true
243,Female,35,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,109784,false,true
244,Female,31,Asian,Hispanic or Latino,Bachelor,75850,true,false
245,Female,59,Asian,Not Hispanic or Latino,Doctorate,216540,true,true
246,Male,63,Asian,Not Hispanic or Latino,Doctorate,500310,false,true
247,Female,71,American Indian or Alaska Native,Hispanic or Latino,Doctorate,341290,false,true
248,Female,36,Black or African American,Not Hispanic or Latino,Doctorate,208690,true,false
249,Male,24,White,Not Hispanic or Latino,GED,12656,true,true
250,Male,76,White,Hispanic or Latino,Bachelor,36762,true,true
251,Female,53,Asian,Not Hispanic or Latino,Master,96163,true,true
252,Male,32,American Indian or Alaska Native,Hispanic or Latino,Master,214931,true,true
253,Male,72,Black or African American,Not Hispanic or Latino,Doctorate,166353,true,true
254,Male,68,White,Hispanic or Latino,Bachelor,75454,false,true
255,Female,26,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10616,true,false
256,Female,24,Black or African American,Hispanic or Latino,Some College,19746,true,true
257,Female,41,Black or African American,Not Hispanic or Latino,Doctorate,850148,true,false
258,Male,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,112726,true,true
259,Male,33,White,Hispanic or Latino,Doctorate,170708,false,false
260,Male,69,Black or African American,Not Hispanic or Latino,Bachelor,57012,true,false
261,Male,29,Asian,Hispanic or Latino,Some College,15961,true,true
262,Male,71,White,Hispanic or Latino,Doctorate,700508,false,false
263,Male,77,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,603214,true,true
264,Female,22,Asian,Not Hispanic or Latino,High School,10565,true,false
265,Male,43,White,Hispanic or Latino,Doctorate,98364,false,false
266,Female,22,American Indian or Alaska Native,Not Hispanic or Latino,Some College,18779,true,false
267,Male,45,White,Not Hispanic or Latino,Doctorate,101025,false,true
268,Female,65,Black or African American,Not Hispanic or Latino,Doctorate,1013050,true,false
269,Male,78,White,Not Hispanic or Latino,Bachelor,124342,true,true
270,Male,65,Asian,Hispanic or Latino,Bachelor,125443,false,false
271,Male,38,White,Not Hispanic or Latino,Master,159283,true,true
272,Female,71,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,224443,false,true
273,Female,68,White,Not Hispanic or Latino,Bachelor,125145,true,false
274,Male,57,White,Hispanic or Latino,Bachelor,35928,false,false
275,Male,72,American Indian or Alaska Native,Hispanic or Latino,Bachelor,47256,false,false
276,Female,77,Black or African American,Hispanic or Latino,Master,225419,true,true
277,Male,33,Black or African American,Not Hispanic or Latino,Doctorate,772819,true,true
278,Female,57,Asian,Hispanic or Latino,Doctorate,416296,false,true
279,Male,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,159027,true,false
280,Male,48,Black or African American,Hispanic or Latino,Doctorate,702556,true,false
281,Female,40,American Indian or Alaska Native,Hispanic or Latino,Doctorate,838103,true,false
282,Female,58,Asian,Not Hispanic or Latino,Doctorate,689375,true,true
283,Male,66,White,Not Hispanic or Latino,Doctorate,379850,true,false
284,Male,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,853955,false,true
285,Female,26,White,Not Hispanic or Latino,Some College,15222,false,true
286,Female,51,Asian,Hispanic or Latino,Doctorate,329007,false,true
287,Male,53,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,89929,false,false
288,Female,26,American Indian or Alaska Native,Hispanic or Latino,GED,13162,false,true
289,Female,33,Black or African American,Not Hispanic or Latino,Bachelor,123051,true,false
290,Female,72,Black or African American,Hispanic or Latino,Bachelor,83795,true,true
291,Female,78,White,Not Hispanic or Latino,Master,201964,false,false
292,Male,45,Black or African American,Not Hispanic or Latino,Doctorate,793290,true,true
293,Male,38,American Indian or Alaska Native,Hispanic or Latino,Doctorate,957555,true,true
294,Male,56,Asian,Hispanic or Latino,Bachelor,121314,false,false
295,Male,71,Black or African American,Hispanic or Latino,Master,106504,false,false
296,Male,39,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,60767,false,true
297,Female,67,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,110814,true,true
298,Male,45,Black or African American,Hispanic or Latino,Bachelor,104147,false,true
299,Female,78,Asian,Not Hispanic or Latino,Master,58999,true,false
300,Female,80,Asian,Hispanic or Latino,Master,217993,false,false
301,Male,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,87360,true,true
302,Male,66,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,71689,false,true
303,Female,67,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,66275,false,true
304,Male,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,129245,false,false
305,Male,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,31156,true,false
306,Female,28,American Indian or Alaska Native,Hispanic or Latino,Bachelor,121497,false,true
307,Female,29,White,Not Hispanic or Latino,Bachelor,128629,true,true
308,Female,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,644964,false,true
309,Male,74,Black or African American,Hispanic or Latino,Doctorate,495355,false,false
310,Female,37,Black or African American,Not Hispanic or Latino,Bachelor,70006,false,false
311,Male,58,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,142932,false,true
312,Male,43,White,Not Hispanic or Latino,Master,244901,false,true
313,Female,26,Black or African American,Hispanic or Latino,GED,12566,false,true
314,Male,54,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,117145,false,true
315,Male,79,White,Not Hispanic or Latino,Bachelor,50970,false,true
316,Female,60,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,111286,true,true
317,Female,18,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12842,true,true
318,Male,61,White,Hispanic or Latino,Bachelor,35850,true,true
319,Female,56,White,Not Hispanic or Latino,Doctorate,555653,false,false
320,Male,43,Black or African American,Hispanic or Latino,Master,101035,true,true
321,Male,56,White,Hispanic or Latino,Doctorate,214416,false,true
322,Female,37,White,Hispanic or Latino,Doctorate,423246,true,false
323,Male,70,White,Hispanic or Latino,Master,243738,true,true
324,Male,84,Asian,Not Hispanic or Latino,Doctorate,129164,true,false
325,Male,85,American Indian or Alaska Native,Hispanic or Latino,Doctorate,922495,false,true
326,Female,50,White,Not Hispanic or Latino,Doctorate,359543,true,true
327,Male,72,Asian,Hispanic or Latino,Master,139728,false,true
328,Female,31,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,700090,true,false
329,Female,28,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,40888,false,true
330,Male,43,American Indian or Alaska Native,Not Hispanic or Latino,Master,125254,true,true
331,Female,37,Asian,Hispanic or Latino,Bachelor,122637,true,false
332,Female,27,White,Not Hispanic or Latino,Bachelor,104389,true,true
333,Male,47,White,Hispanic or Latino,Bachelor,39569,false,true
334,Female,63,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,832533,false,true
335,Male,33,White,Hispanic or Latino,Master,189760,true,true
336,Male,48,Black or African American,Not Hispanic or Latino,Bachelor,88273,false,true
337,Female,71,American Indian or Alaska Native,Not Hispanic or Latino,Master,166179,true,true
338,Female,58,American Indian or Alaska Native,Not Hispanic or Latino,Master,124348,false,true
339,Male,83,Asian,Hispanic or Latino,Master,79675,false,false
340,Female,35,Black or African American,Not Hispanic or Latino,Master,231641,true,false
341,Male,65,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,840479,false,true
342,Female,48,White,Hispanic or Latino,Doctorate,780205,false,true
343,Male,56,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,690076,false,false
344,Female,65,White,Not Hispanic or Latino,Master,119628,false,false
345,Female,85,White,Not Hispanic or Latino,Master,67813,false,true
346,Female,55,Black or African American,Hispanic or Latino,Doctorate,791366,false,true
347,Male,82,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,70136,false,false
348,Male,82,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,117080,true,true
349,Male,27,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,78618,false,false
350,Female,32,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,99710,false,false
351,Male,48,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,969689,true,true
352,Male,35,Black or African American,Not Hispanic or Latino,Doctorate,881448,true,false
353,Female,73,Asian,Hispanic or Latino,Doctorate,818176,true,true
354,Female,33,White,Hispanic or Latino,Master,57818,true,true
355,Male,29,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,32414,false,true
356,Female,20,American Indian or Alaska Native,Not Hispanic or Latino,High School,10023,false,true
357,Male,62,White,Hispanic or Latino,Doctorate,367651,false,false
358,Male,52,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,212271,true,true
359,Female,61,White,Hispanic or Latino,Master,153764,true,true
360,Male,81,Asian,Hispanic or Latino,Bachelor,122489,true,false
361,Female,46,Asian,Hispanic or Latino,Doctorate,168828,false,false
362,Male,70,White,Not Hispanic or Latino,Bachelor,96210,true,true
